text,emotion
결혼할 나이가 되니까 예전에 집안도 좋고 성격도 좋던 여자친구와 헤어진 게 후회돼. 한창 연애할 때는 너무 평범해 보여서 좀 지루했는데 이제 보니 정말 좋은 친구였는데 아쉽네. 그냥 잊고 더 좋은 사람을 만나보려고 노력해야지.,sadness
자녀를 키우면서 나한테 소홀했더니 내 건강이 너무 안 좋아졌어. 건강이 안 좋아지면서 내 인생을 너무 못 누린 것 같아서 슬퍼 울고 싶어. 오로지 나를 위한 여행을 떠나볼까 해.,depression
회사에서 주 사 일 근무를 시행한다고 해서 너무 신나! 주중에도 하루를 쉴 수 있다니 너무 기분이 좋아. 가족들을 모아서 함께 기념해야겠어!,joy
오늘 친구가 결혼하는 걸 보니 눈물이 나더라. 뭔가 친구의 인생이 크게 달라지는 것 같기도 하고 감동적이기도 하고 복잡한 기분이었어.,depression
선생님과 진학 상담했는데 내가 가고 싶어 하는 과에 관해선 관심이 없으신 것 같아 기분이 나빴어. 내가 가고 싶은 과보다는 대학 이름만을 가지고 상담을 해줘. 일단 좋은 성적을 맞아서 꼭 내가 원하는 과에 지원할 거야.,anger
결혼해서 자유롭지 못하다 보니 뭔가 우울한 감정을 느끼는 것 같아. 자유롭게 다녔던 결혼 전 생활이 조금 그립기도 한 것 같아. 아내와 잘 얘기해보는 것도 좋은 방법이 될 것 같아.,depression
드디어 취업에 성공했어. 다음 주부터 첫 출근이야. 일 년 넘게 취업 준비를 하느라 너무 초조하고 힘들었어. 이제 직장생활에 열심히 전념하면서 즐겁게 지내고 싶어.,joy
나 지금 완전 기분 좋아. 내가 일하고 싶은 회사에 취업이 됐어. 게다가 조건도 좋아.,joy
집안 경제 사정이 점점 더 안 좋아지는데 일하기 싫고 무기력할 뿐이야. 어제는 쌀이 떨어져서 온종일 가족들이 굶었는데 그래도 일하기가 싫더라고. 어떻게든 힘을 내서 지금의 어려움을 극복해나가야지.,depression
남편이 사업한다고 사채를 빌려서 너무 절망스러워. 말도 안 하고 그 큰돈을 빌려버려서 정말 속상해. 대부업체에 찾아가서 잘 이야기해봐야겠어.,anger
언제까지 이렇게 학교를 다녀야 하는 걸까. 끝나지 않을 것 같아 끔찍해. 학교를 그만둬야 할까. 내가 죽으면 끝날까. 운동할 때 그런 상황을 잠시나마 잊게 되는 거 같아. 운동하고 나면 기분도 좋아지고.,anger
옆집의 싸우는 소리 때문에 스트레스 받아. 얼마나 싸우는지 몰라. 옆집에 가서 조심해 달라고 말하는 것이 좋은 방법인 것 같아.,anxiety
치매에 걸리기라도 하는 날엔 자식들이 날 요양원으로 보내버릴 것 같아 불안해. 내가 치매에 걸리면 자식들이나 나나 서로 힘들긴 하겠지. 최대한 내가 치매에 걸리지 말아야지. 지금부터라도 운동을 꾸준히 하는 것이 도움이 된다고 그러더라고. 나도 운동을 해봐야겠어.,anxiety
선생님의 말씀을 안 듣고 공부를 안 했던 시간들이 너무 안타깝고 후회가 돼. 그때는 몰랐는데 내가 원하는 학과에 가려니 터무니없이 부족한 성적이야. 이번에는 늦었지만 다음 번을 위해서 지금부터라도 열심히 공부를 해보려고 해.,sadness
회사에서 내가 어제 제출한 서류를 전면 수정하라는 전달이 내려와 막막해. 야근까지 해서 제출한 서류인데 전면 수정하려니 화가 나. 지시대로 전면 수정하되 기간을 넉넉히 요청해야겠어.,anger
역시 남자친구와 싸우지 않으려면 솔직하게 속마음을 터야 하나 봐. 요즘 아주 잘 지내고 있어. 예전에는 유독 자주 싸웠는데 요즘은 아주 좋아. 앞으로도 계속 서로에게 솔직한 연애를 이어가려고 해.,joy
무기력한 생활이 나를 더욱더 초라하게 만드네. 대인관계도 안 좋고 어려움이 많네. 그렇게 하도록 해볼게.,depression
식구들이 나에게 관심을 가지는 것이 별로야. 당분간은 자신만의 시간이 필요하단 말이야. 나에게 필요한 건 시간이라고 가족들에게 통보해야겠어.,sadness
나한테는 미래가 없는 것 같아. 할 수 있는 게 아무것도 없어. 항상 불안해하고 스트레스만 받는 내가 너무 불쌍해. 친구들을 만나서 스트레스도 풀 겸 게임이나 해야겠어.,depression
우리 집에 올 때마다 냉장고에 있는 걸 다 꺼내먹고 어지르는 친구 때문에 화가 나. 응. 앞으로 그 친구만 우리 집에 못 오게 할 수도 없고 어쩌지? 괜히 뒤에서 험담하는 꼴이 될까 봐 조심스럽네. 차라리 직접 말하는 게 나을 수도 있겠다.,anger
이혼하고 싶지만 자녀들이 원하지 않아. 내 생각을 해주는 사람이 없는 것 같아. 하지만 이혼을 안 하면 내 삶이 더더욱 불행해질 것 같아. 자녀들에게 솔직히 얘기해야겠어.,depression
정말 학교 가기 싫다. 학교에 가면 외로워서 눈물이 나. 다들 나를 싫어하는 걸까? 다정하게 웃고 떠드는 친구들이 부러워. 나만 혼자야. 누가 먼저 다가와 주면 좋겠어. 내가 용기를 내봐야 할까?,depression
어제 영희 엄마랑 건강검진을 받고왔어. 응 몸이 지금 나이보다 훨씬 젊고 건강하다고 해서 너무 신나.,joy
친구들이 나를 싫어할까 봐 겁이 나. 항상 친구들 눈치를 보게 돼 어떻게 해야 할지 모르겠어. 친구들 눈치를 보며 아무것도 못 하는 나 자신이 너무 답답하고 한심해. 그냥 얼른 방학이 왔으면 좋겠어. 최대한 친구들과 마주치고 싶지 않아.,depression
남들처럼 배우질 못해서 몸만 믿고 살아왔는데 다리를 다쳤으니 어떡한담. 종일 쉬엄쉬엄 걸어 다녔는데 그걸 못하면 풀칠하기도 힘들 텐데. 건강기능식품 같은 걸 파는 외판원을 하고 있는데 나이에 구애도 받지 않고 부지런만 하면 굶어 죽지는 않거든. 얼마 전에는 단골들이랑 산에 올랐다가 미끄러져서 병원을 찾았더니 의사가 앞으로는 한 시간 이상 걷지도 말라잖아. 하루 벌어 하루 풀칠하는 형편이니 차가 있을 리도 없지만 차를 누가 주더라도 운전할 줄이나 알겠어? 다리뿐 아니라 귀도 나쁘고 눈도 나쁘고 나쁜 데가 한두 군데가 아니니 죽는 게 나을지도 모르지,anger
남들은 다들 안정적으로 살아가는 것 같은데 나는 항상 돈이 빠듯하니 정말 갑갑하다. 모두 무능한 내 탓이지. 일용직으로 하루 벌어 하루 사는 내가 정말 싫다. 직업 상담을 의뢰해보는 게 좋을 것 같아. 일단 소득을 늘릴 수 있는 방법을 찾아야겠어.,anger
나 돈이 없어서 우울해. 노후자금을 주식에 투자했는데 주식값이 급락했지 뭐야.,depression
오랫동안 연락 못 하고 지내온 초등학교 동창이 투병 중이라고 연락받았어. 갑상샘암이라고 해서 놀랐는데 아직 초기 단계라고 해서 다행이야. 고마워. 그런데 그 친구가 잘 이겨낼 수 있겠지?,joy
난 잘못한 게 없는데 아빠가 잠깐 이야기 좀 하자고 해서 무서워. 괜한 꾸지람을 받을까봐 무서워. 항상 좋은 말씀을 해주셨으니까 이번에도 좋은 말씀을 해주려고 하실 거라고 생각할래.,anxiety
눈여겨 본 가게가 장사가 잘되는 것 같아 인수했는데 매출이 영 신통치 않네. 이럴 줄 알았으면 조금 더 기다려 볼 걸 그랬어. 주변에 나와 같은 일을 하는 친구에게 조언을 구해 봐야겠어.,anger
요즘 취업이 잘 안 돼서 내 주머니 사정도 좋지 않아서 내 인생이 불행해. 취업이 안 되니까 너무 스트레스받고 돈이 없으니까 내가 위축되어 사는 게 슬퍼. 일단 지금은 돈을 아끼며 살고 자격증을 취득하면서 커리어를 다져가야지.,sadness
졸업 후 취직을 못 해서 속상한데 엄마가 시집이나 가라고 해서 말다툼을 했어. 취업이 안 되니까 자신감도 떨어지고 전부 싫어져서 무기력해져서 힘들어. 그래도 엄마와 더 싸우기 싫고 취업은 해야 하니까 다시 기운 차리고 열심히 해볼래.,depression
참여 인원 제한 때문에 내 이름을 뺀 작품이 입상했어. 기분이 별로야. 열심히 참여했는데 보상받지 못해서 서운하네. 어떻게 해야지 보상을 받을 수 있을까? 친구들한테 밥이나 사달라고 먼저 말해봐야겠어.,sadness
난 건강하지만 남편을 먼저 보내고 혼자 사는 게 힘들어 너무 우울해. 진짜 이러다가 우울증이 올 것 같아. 혼자 있는 상황을 피하기 위해 다양한 사람들을 만나야겠어.,depression
오늘 나는 해도 안 될 거라는 말을 열번이나 들어서 좌절감을 느끼고 있어. 나도 하면 된다는 걸 사람들에게 보여주고 싶어. 열심히 노력해서 목표를 이루는 모습을 보여줄 거야.,anger
몸이 아프다는 건 사람들을 만나지 못한다는 거야. 나이 들고 몸이 아파 사람들을 만나지 못하니 스트레스 받아.,anxiety
갱년기가 와서 아무것도 하기 싫은 이 상황이 불만스러워. 아내가 하는 잔소리에 별것도 아닌데 혼자 상처받고는 해. 아들이 다음 주에 여행을 보내준다는데 거기서 재미있게 놀다 오고 싶어.,depression
내가 원하는 진로가 정말 맞는 건가 의심스러워. 우리 집이 내 진로를 이룰만한 형편이 못 되는 거 같아. 부모님 사정도 안 좋으니까 내가 포기해야 할까봐. 난 이걸 하고 싶은데.,anxiety
오늘 내 친구가 다른 친구를 못 살게구는 걸 봤어. 물론이지.내 친구가 그런 사람이었다니.정말 화가 나. 당연한 일이지.친구를 왜 괴롭히는지 알수없어. 정말 화나,anger
모든 애들이 날 싫어하는 건 아닌가 봐. 복도에서 괴롭힘 받는 중에 어떤 애가 선생님에게 신고해줬어. 다들 못 본 척하고 지나갔었는데 그 친구에게 정말 고마웠어. 그런데 난 고맙다고 말도 못 했어. 혹시라도 내가 말 걸어서 걔까지 피해받으면 안 되니까. 고맙다고 쪽지를 써서 음료수랑 같이 줘야지.,joy
남편 때문에 너무 힘들어. 결혼하고 나서 변한 것 같아. 화도 나고 섭섭하기도 하지.,anger
은퇴하고 나니 날이 갈수록 경제적으로 어려워 지는 것 같아. 사회적으로도 점점 소외되고 격리되는 기분이야. 우울한 생각만 들고 생각할수록 슬프고 괴로워.,depression
힘들어하는 딸에게 맛있는 밥을 해주고 싶지만 걸어 다니기도 힘들어서 눈물이 나. 힘든 딸에게 아무것도 해주지 못해서 너무 슬퍼. 내 치료에 전념하고 딸에게 좋은 말만 해주도록 노력해야겠어.,depression
평소 듣고 싶던 인문학 강의를 듣고 오는 길이야. 공부는 살아있는 동안 계속해야 한다는 말이 맞아. 공부를 게을리했더니 강의 내용 따라가기가 힘들었어. 집중도 잘 안 되더라. 그래도 열심히 하면 따라잡겠지 생각은 하지만 소외된 느낌은 어쩔 수가 없네.,anxiety
나 빼고 주변의 모든 친구가 다 결혼을 했어. 왜 나만 아직도 미혼이지? 아니. 근데 며칠 전에 소개팅으로 괜찮은 남자를 만났는데 이 사람이 나를 좋아하는지 안 좋아하는지 잘 모르겠어. 그 남자도 나를 좋아하면 좋을 텐데 말이야.,anxiety
아내가 인공수정 시술 때문에 얼마나 힘들었는데 또 유산이 됐어. 아내가 우는 걸 보고도 아무것도 할 수 없는 내가 비통해. 그래도 아내랑 이 위기를 이겨낼 거야.,depression
추석 때 고모가 또 취업 얘길 꺼냈어. 부모님은 내색하지 않으시지만 걱정을 많이 하시는 것 같아. 내가 뭐가 모자라서 취업이 안되냐고 하시는데 점점 자신감이 떨어져. 내가 잘하는 일을 하고 칭찬과 인정을 받고 싶어. 오랜만에 그림을 그려야겠어.,anxiety
자식들이 늙은 나를 미워하기라도 할까 봐 걱정이야. 나는 자식들밖에 없는데 날 미워하게 되면 안돼. 얘들과 자주 밥도 먹고 여행도 다니고 많이 교류해야겠어.,anxiety
해냈어! 드디어 우리 부서가 에이 팀을 이겼어! 매일 야근한 보람이 있었어. 엄청 힘들었는데. 엄청 기뻐. 오늘 저녁은 축하주라도 마셔야겠어!,joy
동아리에서 만난 사람과 친해지고 싶어. 지켜보니까 좋은 사람인 것 같은데 나한테 관심이 없을까 봐 다가가기 조심스러워. 그게 고민이야. 어떻게 해야 할지 모르겠어.,anxiety
아내와 이혼을 했고 자녀가 공부에 집중을 못하는 모습을 보며 슬퍼. 아내가 있을 때 더 잘했어야 했다는 후회스러움에 자꾸 눈물이 나. 아내에게도 더 좋은 모습을 보이고 가족에게도 내가 더 잘하고 싶어.,depression
내 탓만 하는 남편이 실망스러워. 계속 같이 살아야 하나 싶어. 친정집에 가서 생각을 좀 해봐야겠어.,sadness
나이가 드니 사람 만나는 게 조심스러워. 대화하면서 실수를 할까 봐 조심스러운 것 같아. 응. 의도치 않게 상처를 주는 일이 생길 수 있잖아.,anxiety
인생의 노년기에 들면 외롭지 않게 즐겁게 사는 것이 최고라고 하더라고. 외로움도 견딜 수 있게 지금부터라도 연습이 필요한 것 같아. 각자 생활이 바쁘니 곁에서 하나둘 떠나가고 나 혼자 남겠지. 이 늙은이를 누가 신경 쓴다고.,depression
